id,text,question_id,question_tag,label_id,label_tag
1042453202103410693,pelo amor de deus isso eh de vacina inferno,22,related,75,related
1042453202103410693,pelo amor de deus isso eh de vacina inferno,23,sentiment,79,neutral
1042479372853301248,Quem é q não sabe q isto é da vacina?,22,related,75,related
1042510043999084545,Campanha de vacinação contra raiva chega até o Tucumã e bairros vizinhos no próximo sábado <url> <url>,22,related,75,related
1042510043999084545,Campanha de vacinação contra raiva chega até o Tucumã e bairros vizinhos no próximo sábado <url> <url>,23,sentiment,79,neutral
1042514330049110017,"Dr Lee, cientista renomado, inventou uma vacina contra o uso de drogas, usando ratinhos.Colocou dois recipientes um com droga e outro com comida.Os ratos só queriam a droga.Foram vacinados e depois... <url>",22,related,75,related
1042514619556945920,mano é marca de vacina td mundo sabe seu jegue,22,related,75,related
1042526748372594689,"As estações Penha, Artur Alvim, Brás, Ana Rosa, Vila Prudente e Tamanduateí recebem, amanhã (20) e nesta sexta-feira (21) posto volante, das 13 às 17 horas, para vacinação contra a febre amarela. Saiba mais: <url> <url>",22,related,75,related
1042526748372594689,"As estações Penha, Artur Alvim, Brás, Ana Rosa, Vila Prudente e Tamanduateí recebem, amanhã (20) e nesta sexta-feira (21) posto volante, das 13 às 17 horas, para vacinação contra a febre amarela. Saiba mais: <url> <url>",23,sentiment,79,positive
1042535075727007750,véi isso é a marca de uma vacina kkkkkkkkkkkkkkkkkk meu deus a q ponto vcs chegaram,22,related,75,related
1042535075727007750,véi isso é a marca de uma vacina kkkkkkkkkkkkkkkkkk meu deus a q ponto vcs chegaram,23,sentiment,80,neutral
1042592465721679872,@<user> como tu n tem marca de vacina por isso é toda doente,22,related,75,related
1042598106079133697,bicho a primeira vez q apareceu o Tweet da vacina tinha 3fav agr tem mais de 3k  vcs reclamam tanto mas são vcs que dão audiência pra esse povo,22,related,75,related
1042598106079133697,bicho a primeira vez q apareceu o Tweet da vacina tinha 3fav agr tem mais de 3k  vcs reclamam tanto mas são vcs que dão audiência pra esse povo,23,sentiment,79,neutral
1042692923043835904,@<user> Se for desse tipo provavelmente é dessa vacina. Em princípio é a única que deixa essa marca,22,related,75,related
1042692923043835904,@<user> Se for desse tipo provavelmente é dessa vacina. Em princípio é a única que deixa essa marca,23,sentiment,79,neutral
1042781473663803398,Aproveitar a hora do almoço vou la comprar a vacina da monstra,22,related,75,related
1042821668048175104,Vacinação contra Pólio e Sarampo continua em seis municípios de MS até domingo <url> <url>,22,related,75,related
1042821668048175104,Vacinação contra Pólio e Sarampo continua em seis municípios de MS até domingo <url> <url>,23,sentiment,79,neutral
1042904568890359808,Cartão de vacina mas toalha de rosto para sua filha <url>,22,related,75,related
1042904568890359808,Cartão de vacina mas toalha de rosto para sua filha <url>,23,sentiment,79,neutral
1042931495470592000,"@<user> Eu prefiro estudar e ler artigos cientificos do que ficar vendo baboseira no YouTube. Se eu for pesquisar alguma coisa la, vou achar video de terra plana e que vacina da autismo.",22,related,75,related
1042931495470592000,"@<user> Eu prefiro estudar e ler artigos cientificos do que ficar vendo baboseira no YouTube. Se eu for pesquisar alguma coisa la, vou achar video de terra plana e que vacina da autismo.",23,sentiment,79,neutral
1042987885375307776,"As vezes penso em não vacinar as minhas, mas ao menos tempo tenho medo de não vacinar e acontecer algo. 😭",22,related,75,related
1042987885375307776,"As vezes penso em não vacinar as minhas, mas ao menos tempo tenho medo de não vacinar e acontecer algo. 😭",23,sentiment,79,neutral
1043284358944247808,"Eu não consigo acreditar que uma pessoa, além de não tomar vacina, coloca no status do wpp, que elas são um veneno mortal e que vão matar milhões de brasileiro. Velho, é muita ignorância",22,related,75,related
1043284358944247808,"Eu não consigo acreditar que uma pessoa, além de não tomar vacina, coloca no status do wpp, que elas são um veneno mortal e que vão matar milhões de brasileiro. Velho, é muita ignorância",23,sentiment,78,positive
1043343055951196032,"Ou te falar: HOJE é a vacinação contra raiva pro seu dog ou cat, procura o posto de vacinação mais próximo de você. Tem no site da Prefeitura de Goiânia e Aparecida. Ahh e é gratuito 💜",22,related,75,related
1043343055951196032,"Ou te falar: HOJE é a vacinação contra raiva pro seu dog ou cat, procura o posto de vacinação mais próximo de você. Tem no site da Prefeitura de Goiânia e Aparecida. Ahh e é gratuito 💜",23,sentiment,78,positive
1043452111097348096,Quanto tempo será que dura o efeito colateral da vacina ?,22,related,75,related
1043452111097348096,Quanto tempo será que dura o efeito colateral da vacina ?,23,sentiment,79,neutral
1043488615068839936,"Daí a mãe de @<user> passa aq na rua e me pergunta: ""vc não vai tomar vacina contra raiva não? Pedro já tomou a dele"" KKKKKKKKK",22,related,75,related
1043488615068839936,"Daí a mãe de @<user> passa aq na rua e me pergunta: ""vc não vai tomar vacina contra raiva não? Pedro já tomou a dele"" KKKKKKKKK",23,sentiment,79,neutral
1043495265364267008,"@<user> Nessa lista estão os nascidos em 2002 e do Flu tem só o Kaká, na última convocação antes dessa o goleiro Marcelo e o atacante Miguel também foram convocados...",24,other_topic,85,other_topic
1043495265364267008,"@<user> Nessa lista estão os nascidos em 2002 e do Flu tem só o Kaká, na última convocação antes dessa o goleiro Marcelo e o atacante Miguel também foram convocados...",22,related,76,not_related
1043518516039769856,"Félix fez um escândalo pq eu fui levar ele pra vacinar gente, nem parece q é a minha cria",22,related,75,related
1043518516039769856,"Félix fez um escândalo pq eu fui levar ele pra vacinar gente, nem parece q é a minha cria",23,sentiment,80,neutral
1043522347683262464,"Vou ter que levar Leona pra dar vacina, primeiro que vou ficar chorando quando furar ela e segundo que eu tô com medo de não ter forças pra segurar elas assim aksisksksk",22,related,75,related
1043522347683262464,"Vou ter que levar Leona pra dar vacina, primeiro que vou ficar chorando quando furar ela e segundo que eu tô com medo de não ter forças pra segurar elas assim aksisksksk",23,sentiment,79,neutral
1043543793818120192,@<user> Crescendo mt. 3 mitou ultimas 4. Chape ajeitada com Guto. Venceram ate o Inter com 2 gols e zaga fortissima. Venceram CAP q ta otimo. Flu zaga pessima.,24,other_topic,85,other_topic
1043543793818120192,@<user> Crescendo mt. 3 mitou ultimas 4. Chape ajeitada com Guto. Venceram ate o Inter com 2 gols e zaga fortissima. Venceram CAP q ta otimo. Flu zaga pessima.,22,related,76,not_related
1043555476833816581,"PIRAÍ DO SUL - Com 105,62% de cobertura, resultado da campanha de vacinação se destaca entre os municípios que fazem parte da 3ª Regional de Saúde. <url>",22,related,75,related
1043555476833816581,"PIRAÍ DO SUL - Com 105,62% de cobertura, resultado da campanha de vacinação se destaca entre os municípios que fazem parte da 3ª Regional de Saúde. <url>",23,sentiment,79,neutral
1043838266141749120,"Contra o Flu, Régis armou jogadaça pra assistência com direito a driblaço. Ontem (América-MG), ficou no banco, jogou Rodrigo Caio na lateral, vindo de quase meia temporada sem jogar. Sem entender!!!",24,other_topic,85,other_topic
1043838266141749120,"Contra o Flu, Régis armou jogadaça pra assistência com direito a driblaço. Ontem (América-MG), ficou no banco, jogou Rodrigo Caio na lateral, vindo de quase meia temporada sem jogar. Sem entender!!!",22,related,76,not_related
1043882608730525696,"Mano, não tem como rir de uma situação como essa, isso é só um dos grandes do Rio q sofrem com questão salarial, isso é de doer mano, Abad fudeu com o Flu de um jeito incrível",24,other_topic,85,other_topic
1043882608730525696,"Mano, não tem como rir de uma situação como essa, isso é só um dos grandes do Rio q sofrem com questão salarial, isso é de doer mano, Abad fudeu com o Flu de um jeito incrível",22,related,76,not_related
1044269912750010368,Portal Lucena Informa: Vacinação contra HPV começa nas escolas e na rede ... <url>,22,related,75,related
1044269912750010368,Portal Lucena Informa: Vacinação contra HPV começa nas escolas e na rede ... <url>,23,sentiment,79,neutral
1044417296536674304,"@<user> Mas isso não pode estar fora do script de domingo de qualquer ser humano. E  o final nós todos já sabemos: ressaquinha na segundona, que inclusive a gente ja está até vacinado pra tirar de letra. Não é verdade?!",22,related,75,not_related
1044571751773097984,Dica do dia: nunca perca o seu cartão de vacina! Só hoje eu tive que tomar 3.,22,related,75,related
1044571751773097984,Dica do dia: nunca perca o seu cartão de vacina! Só hoje eu tive que tomar 3.,23,sentiment,78,neutral
1044723148082597890,Eu amo as pessoas do Marketing do Brasil sério... Mas vamos tomar a vacina,22,related,75,related
1044723148082597890,Eu amo as pessoas do Marketing do Brasil sério... Mas vamos tomar a vacina,23,sentiment,78,neutral
1044778119310299136,"Meu coração parte em dar vacina a Mirella, mais sei que é pro bem dela!",22,related,75,related
1044778119310299136,"Meu coração parte em dar vacina a Mirella, mais sei que é pro bem dela!",23,sentiment,79,neutral
1044934969485873152,Campanha de vacinação na capital acontecerá no sábado (29) #cadaminuto <url>,22,related,75,related
1044934969485873152,Campanha de vacinação na capital acontecerá no sábado (29) #cadaminuto <url>,23,sentiment,79,neutral
1044946039206219776,To aqui do outro lado do posto esperando a ingrid vacinar o Ben. To longe e já to chorando.,22,related,75,related
1044946039206219776,To aqui do outro lado do posto esperando a ingrid vacinar o Ben. To longe e já to chorando.,23,sentiment,80,negative
1044954786095919104,"#TresMesesProNatalEEu estou com a minha caderneta de vacinação completa! Afinal, quero passar as festas de fim de ano sem me preocupar com doenças que a vacina pode evitar. <url>",22,related,75,related
1044954786095919104,"#TresMesesProNatalEEu estou com a minha caderneta de vacinação completa! Afinal, quero passar as festas de fim de ano sem me preocupar com doenças que a vacina pode evitar. <url>",23,sentiment,78,positive
1044975303892848640,"Estopa para adoção, 3 anos, castrado e vacinado.Um excelente companheiro para toda a família. Contato: 11 964544444 😇😇#adotar #adote #meadota #naocompreadote #adoteumamigo #adotepets #salvandovidas#lualvarengafotografia#instadogs <url>",22,related,76,related
1044975303892848640,"Estopa para adoção, 3 anos, castrado e vacinado.Um excelente companheiro para toda a família. Contato: 11 964544444 😇😇#adotar #adote #meadota #naocompreadote #adoteumamigo #adotepets #salvandovidas#lualvarengafotografia#instadogs <url>",23,sentiment,79,neutral
1045060356593324035,Ronaldinho da cada role aleatório... Hoje podemos ver que ele se fantasiou de Zé Gotinha e foi ajudar na hora de vacinar as crianças,22,related,75,related
1045060356593324035,Ronaldinho da cada role aleatório... Hoje podemos ver que ele se fantasiou de Zé Gotinha e foi ajudar na hora de vacinar as crianças,23,sentiment,78,positive
1045068153116655616,"Toda vez que eu fico com amigdalite significa que minha imunidade tá muito baixa, aí eu tenho que tomar aquela vacina na bunda mas sempre fujo pelos remédios",22,related,75,related
1045068153116655616,"Toda vez que eu fico com amigdalite significa que minha imunidade tá muito baixa, aí eu tenho que tomar aquela vacina na bunda mas sempre fujo pelos remédios",23,sentiment,79,neutral
1045359965605691392,"Eu já não gosto de fila, agora fila para tomar vacina é um porre",22,related,75,related
1045359965605691392,"Eu já não gosto de fila, agora fila para tomar vacina é um porre",23,sentiment,79,neutral
1045365224671510529,"@<user> E mais, eu me vacinei para a Flu lá e demorou 5 MINUTOS e lá eles dão a vacina em FARMÁCIAS (a mais famosa se chama CVS, você provavelmente já viu em filmes e séries).Apenas $70. E mais: me disseram que nem é tão útil, porque os vírus se adaptam muito rápido.",22,related,75,related
1045365224671510529,"@<user> E mais, eu me vacinei para a Flu lá e demorou 5 MINUTOS e lá eles dão a vacina em FARMÁCIAS (a mais famosa se chama CVS, você provavelmente já viu em filmes e séries).Apenas $70. E mais: me disseram que nem é tão útil, porque os vírus se adaptam muito rápido.",23,sentiment,80,negative
1045788405727195137,Unidades de Saúde Regis Pacheco e Ademário Silva ampliam horário de vacinação a partir de 1º de outubro <url> <url>,32,is_activism,106,not_advocacy
1045788405727195137,Unidades de Saúde Regis Pacheco e Ademário Silva ampliam horário de vacinação a partir de 1º de outubro <url> <url>,35,is_liberty_related,112,not_liberty_related
1045788405727195137,Unidades de Saúde Regis Pacheco e Ademário Silva ampliam horário de vacinação a partir de 1º de outubro <url> <url>,33,is_narrative,108,not_narrative
1045788405727195137,Unidades de Saúde Regis Pacheco e Ademário Silva ampliam horário de vacinação a partir de 1º de outubro <url> <url>,34,is_safety_related,110,not_safety_related
1045788405727195137,Unidades de Saúde Regis Pacheco e Ademário Silva ampliam horário de vacinação a partir de 1º de outubro <url> <url>,22,related,75,related
1045894706163527682,Região da Sé tem o menor índice de vacinação na cidade <url>,22,related,75,related
1045894706163527682,Região da Sé tem o menor índice de vacinação na cidade <url>,23,sentiment,79,neutral
1045999386872942592,"@<user> @<user> Eu defendo a vacinação, concordo que o vídeo foi bem feito, mas sinto dizer que ele comete a falácia da evidência anedótica.",22,related,75,related
1045999386872942592,"@<user> @<user> Eu defendo a vacinação, concordo que o vídeo foi bem feito, mas sinto dizer que ele comete a falácia da evidência anedótica.",23,sentiment,78,positive
1046019322953551874,Ai vou levar meus filhotinhos pra tomar vacina Mas queria mesmo era ta dormindo,22,related,75,related
1046019322953551874,Ai vou levar meus filhotinhos pra tomar vacina Mas queria mesmo era ta dormindo,23,sentiment,79,neutral
1046029510280446080,Vou ter que ver o jogo do Flu na rua com minha mãe 🤦🏼‍♀️,24,other_topic,85,other_topic
1046029510280446080,Vou ter que ver o jogo do Flu na rua com minha mãe 🤦🏼‍♀️,22,related,76,not_related
1046054588955205632,"Sabe o que a gente tinha que fazer? Deixar os Estado Mínimo terem Estado Mínimo, mas só pra eles.Pra usar SUS, ambulância, vacina, escolas e faculdades públicas, transporte público, luz, água e todo o resto só pagando integralmente, sem subsídio.Vamos ver quanto tempo durava",22,related,75,related
1046054588955205632,"Sabe o que a gente tinha que fazer? Deixar os Estado Mínimo terem Estado Mínimo, mas só pra eles.Pra usar SUS, ambulância, vacina, escolas e faculdades públicas, transporte público, luz, água e todo o resto só pagando integralmente, sem subsídio.Vamos ver quanto tempo durava",23,sentiment,79,neutral
1046117533739347968,"Fui levar meu cachorro hj para tomar vacina e tiveram que fechar o posto e colocar os outros cachorros para fora para dar vacina pro meu cachorro, ele não parava de jeito nenhum",22,related,75,related
1046117533739347968,"Fui levar meu cachorro hj para tomar vacina e tiveram que fechar o posto e colocar os outros cachorros para fora para dar vacina pro meu cachorro, ele não parava de jeito nenhum",23,sentiment,80,negative
1046134540044062721,"Em Casa Nova (BA), o prefeito Wilker Torres não escondeu a satisfação com o resultado obtido pela Campanha Nacional de Vacinação contra Poliomielite e Sarampo, já encerrada no... <url>",22,related,75,related
1046134540044062721,"Em Casa Nova (BA), o prefeito Wilker Torres não escondeu a satisfação com o resultado obtido pela Campanha Nacional de Vacinação contra Poliomielite e Sarampo, já encerrada no... <url>",23,sentiment,79,neutral
1046393940965036033,"@<user> @<user> @<user> @<user> @<user> a vacinação não é uma decisão individual, é coletiva. Não tem essa de ""pensar diferente"". Além da imunização TER QUE ser coletiva pra dar certo, a própria propaganda do gov. mostra o que uma decisão individual de uma mães causou na vida da filha",22,related,75,related
1046393940965036033,"@<user> @<user> @<user> @<user> @<user> a vacinação não é uma decisão individual, é coletiva. Não tem essa de ""pensar diferente"". Além da imunização TER QUE ser coletiva pra dar certo, a própria propaganda do gov. mostra o que uma decisão individual de uma mães causou na vida da filha",23,sentiment,78,positive
1046402269820964864,@<user> @<user> Passou d agora de criarem uma vacina contra essa doença,22,related,75,related
1046402269820964864,@<user> @<user> Passou d agora de criarem uma vacina contra essa doença,23,sentiment,79,neutral
1046429611289190400,"@<user> Na rua do lado tinha um cara que teve paralisia infantil aos 5-6 anos. (ele é bem locão mas não vem ao caso) Tambem não tomou vacina. Agora, a da gripe eu não acredito mesmo! Tô a muitos anos sem ficar gripado e nunca tomei, já os da minha volta...",22,related,75,related
1046429611289190400,"@<user> Na rua do lado tinha um cara que teve paralisia infantil aos 5-6 anos. (ele é bem locão mas não vem ao caso) Tambem não tomou vacina. Agora, a da gripe eu não acredito mesmo! Tô a muitos anos sem ficar gripado e nunca tomei, já os da minha volta...",23,sentiment,80,negative
1046749069614477312,"Boatos são uma ameaça para as pessoas. As vacinas dão proteção contra diversas doenças. Para não compartilhar fake news sobre saúde, mande um WhatsApp para (61) 99289-4640 e tire suas dúvidas.   Contra arrependimento não existe vacina. #CompartilheAVerdade #FakeNewsMatam <url>",22,related,75,related
1046749069614477312,"Boatos são uma ameaça para as pessoas. As vacinas dão proteção contra diversas doenças. Para não compartilhar fake news sobre saúde, mande um WhatsApp para (61) 99289-4640 e tire suas dúvidas.   Contra arrependimento não existe vacina. #CompartilheAVerdade #FakeNewsMatam <url>",23,sentiment,78,positive
1046957565475786880,Mais uma da firma🇮🇹 Em breve mais informações =00= <url>,24,other_topic,85,other_topic
1046957565475786880,Mais uma da firma🇮🇹 Em breve mais informações =00= <url>,22,related,76,not_related
1046965343204323328,Já quero chorar de agora pensando na vacina do Arthur,22,related,75,related
1046965343204323328,Já quero chorar de agora pensando na vacina do Arthur,23,sentiment,80,neutral
1047170343868289024,"Passou no #BalancoGeralRJ que médicos assinaram um manifesto para que as escolas voltem a exigir a carteira de vacinação das crianças, como faziam na década de 1990.",22,related,75,related
1047170343868289024,"Passou no #BalancoGeralRJ que médicos assinaram um manifesto para que as escolas voltem a exigir a carteira de vacinação das crianças, como faziam na década de 1990.",23,sentiment,79,neutral
1047222519701430272,"Detalhei as missões de Flu e Bota nos jogos desta semana, mas o grande destaque é: mais de 50 mil torcedores vão estar nos estádios cariocas. É inegável que o apelo do confronto mata-mata pesa. O que você prefere: Mata-Mata ou pontos corridos? <url>",24,other_topic,85,other_topic
1047222519701430272,"Detalhei as missões de Flu e Bota nos jogos desta semana, mas o grande destaque é: mais de 50 mil torcedores vão estar nos estádios cariocas. É inegável que o apelo do confronto mata-mata pesa. O que você prefere: Mata-Mata ou pontos corridos? <url>",22,related,76,not_related
1047241770575286272,"minha gata vai tomar injeção da vacina tadinha, to c pena",22,related,75,related
1047396462777303041,Kauã tá desde 3 e pouca com febre por causa da vacina e tá até agr acordado 😰,22,related,75,related
1047396462777303041,Kauã tá desde 3 e pouca com febre por causa da vacina e tá até agr acordado 😰,23,sentiment,80,negative
1047396964424404992,@<user> @<user> Campeonatos Brasileiros:Grêmio= 2Fla/Flu/Vas/Bot= 5/4/4/2 = 1515x2,24,other_topic,85,other_topic
1047396964424404992,@<user> @<user> Campeonatos Brasileiros:Grêmio= 2Fla/Flu/Vas/Bot= 5/4/4/2 = 1515x2,22,related,76,not_related
1047522366547545856,O qué é para você amar? — O que sinto pelo Flu <url>,24,other_topic,85,other_topic
1047522366547545856,O qué é para você amar? — O que sinto pelo Flu <url>,22,related,76,not_related
1047527559444013056,@<user> afffffff rhai. so toma 2 vacina que ta top.,22,related,75,related
1047735004883832832,"Rapaz tem um tempão que eu não tomo vacina, nem vou ao hospital, graças a Deus",32,is_activism,106,not_advocacy
1047735004883832832,"Rapaz tem um tempão que eu não tomo vacina, nem vou ao hospital, graças a Deus",35,is_liberty_related,111,is_liberty_related
1047735004883832832,"Rapaz tem um tempão que eu não tomo vacina, nem vou ao hospital, graças a Deus",33,is_narrative,107,is_narrative
1047735004883832832,"Rapaz tem um tempão que eu não tomo vacina, nem vou ao hospital, graças a Deus",34,is_safety_related,109,not_safety_related
1047735004883832832,"Rapaz tem um tempão que eu não tomo vacina, nem vou ao hospital, graças a Deus",22,related,75,related
1047735004883832832,"Rapaz tem um tempão que eu não tomo vacina, nem vou ao hospital, graças a Deus",23,sentiment,79,neutral
1047874187745013632,LIBERAR GÁS REFRIGERANTE NA ATMOSFERA É CRIME AMBIENTAL.NA EUROPA O USO DO FLUÍDO HCFC R22 É... <url>,24,other_topic,85,other_topic
1047874187745013632,LIBERAR GÁS REFRIGERANTE NA ATMOSFERA É CRIME AMBIENTAL.NA EUROPA O USO DO FLUÍDO HCFC R22 É... <url>,22,related,76,not_related
1047962107222925314,Eu e o Gabriel levamos a xenna pra tomar vacina 🐩❤️,22,related,75,related
1047962107222925314,Eu e o Gabriel levamos a xenna pra tomar vacina 🐩❤️,23,sentiment,78,neutral
1048063420363411328,"Para quem curte um futebol mais alternativo como eu, as quartas da Sul-americana estão bem interessantes. Cali vs Santa FéJúnior vs Defensa Bahia vs Atlético PRNacional vs FluO meu palpite é que final seja um Deportivo Cali vs Atlético PR, até por tudo que já mostraram.",24,other_topic,85,other_topic
1048063420363411328,"Para quem curte um futebol mais alternativo como eu, as quartas da Sul-americana estão bem interessantes. Cali vs Santa FéJúnior vs Defensa Bahia vs Atlético PRNacional vs FluO meu palpite é que final seja um Deportivo Cali vs Atlético PR, até por tudo que já mostraram.",22,related,76,not_related
1048194629294809089,Prefeitura abre processo seletivo para a contratação de 250 profissionais na vacinação antirrábica <url>,22,related,75,related
1048194629294809089,Prefeitura abre processo seletivo para a contratação de 250 profissionais na vacinação antirrábica <url>,23,sentiment,79,neutral
1048661187716702208,"Ainda tem o Celso Barros como deputado, torcida do Flu vai toda nele, a música dele n sai da minha cabeça kkkkkkk Celso Barros nosso irmão 🎶",24,other_topic,85,other_topic
1048661187716702208,"Ainda tem o Celso Barros como deputado, torcida do Flu vai toda nele, a música dele n sai da minha cabeça kkkkkkk Celso Barros nosso irmão 🎶",22,related,76,not_related
1048983971651080192,tão feliz que consegui vacinar minha mãe contra fake news,22,related,75,related
1049066920341852160,"@<user> bota eles no aviao, vacina e tal, e pronto. pergunta a @@<user>o tanto que ele odeia viajar de aviao",22,related,75,related
1049066920341852160,"@<user> bota eles no aviao, vacina e tal, e pronto. pergunta a @@<user>o tanto que ele odeia viajar de aviao",23,sentiment,78,positive
1049241677184061440,"@<user> Torcedor de Vasco, flu e bota estão gostando da administração dele no Flamengo. Ele ganhou o voto dos  nossos adversários",24,other_topic,85,other_topic
1049241677184061440,"@<user> Torcedor de Vasco, flu e bota estão gostando da administração dele no Flamengo. Ele ganhou o voto dos  nossos adversários",22,related,76,not_related
1049294440056152065,nem medo de vacina eu tenho só tô em choque,22,related,75,related
1049294440056152065,nem medo de vacina eu tenho só tô em choque,23,sentiment,80,neutral
1049354168488656896,"@<user> O último que fui foi a final 2017, sozinho, com a camisa do Flu, pela Tijuca só com flamenguistas no acesso deles e foi mó paz",24,other_topic,85,other_topic
1049354168488656896,"@<user> O último que fui foi a final 2017, sozinho, com a camisa do Flu, pela Tijuca só com flamenguistas no acesso deles e foi mó paz",22,related,76,not_related
1049365235650514944,"O Brasil está vacinado contra as aventuras bolivarianas de alguns países vizinhos. Mesmo tão nova, nossa democracia está “consolida” nesse quesito. Esse é primeiro ponto, para acabar com essa frase pronta e de efeito. Continuemos...",22,related,75,related
1049365235650514944,"O Brasil está vacinado contra as aventuras bolivarianas de alguns países vizinhos. Mesmo tão nova, nossa democracia está “consolida” nesse quesito. Esse é primeiro ponto, para acabar com essa frase pronta e de efeito. Continuemos...",23,sentiment,79,neutral
1049472633518084096,Sabado tem Fla x Flu no Maraca #BaileDaFM,24,other_topic,85,other_topic
1049472633518084096,Sabado tem Fla x Flu no Maraca #BaileDaFM,22,related,76,not_related
1049651485146001408,Quinta feira geral chamando p flu flu ou ir no ilha e eu só querendo que thay me chama p toma umas cervejas e beber vinho na casa dela jogada no sofá.,24,other_topic,85,other_topic
1049651485146001408,Quinta feira geral chamando p flu flu ou ir no ilha e eu só querendo que thay me chama p toma umas cervejas e beber vinho na casa dela jogada no sofá.,22,related,76,not_related
1049743182672617472,Lodi e Jonathan no top 5mas o CAP não tem a melhor dupla de laterais do Brasil não,24,other_topic,85,other_topic
1049743182672617472,Lodi e Jonathan no top 5mas o CAP não tem a melhor dupla de laterais do Brasil não,22,related,76,not_related
1050023034655002624,Eu me cagando antecipadamente pra chegar na hora a vacina nem fazer cócegas,22,related,75,related
1050023034655002624,Eu me cagando antecipadamente pra chegar na hora a vacina nem fazer cócegas,23,sentiment,80,neutral
1050091937783533569,"Aí, graças a Deus Arthur está tranquilo com essa vacina de 3 meses. Não quero que venha a de 4 não 😫",22,related,75,related
1050091937783533569,"Aí, graças a Deus Arthur está tranquilo com essa vacina de 3 meses. Não quero que venha a de 4 não 😫",23,sentiment,80,neutral
1050125105085464320,"pqp levei minha cachorra p tomar vacina, ela vomitou em mim 🤦🏻‍♀️🤮 tadinha kkkkkkkk",22,related,75,related
1050169993336430593,Eu queria entender pra que aula de vacina se o meu curso nem aplica isso,22,related,75,related
1050169993336430593,Eu queria entender pra que aula de vacina se o meu curso nem aplica isso,23,sentiment,79,neutral
1050401166742474754,"Eu odeio tomar vacina, que fiasco q eu faço",22,related,75,related
1050401166742474754,"Eu odeio tomar vacina, que fiasco q eu faço",23,sentiment,80,negative
1050512746729664515,Mas está tudo parvo? Será que a seguir vem o pagamento voluntário de impostos? Revista de imprensa. PS e Bloco rejeitam vacinação obrigatória <url>,22,related,75,related
1050512746729664515,Mas está tudo parvo? Será que a seguir vem o pagamento voluntário de impostos? Revista de imprensa. PS e Bloco rejeitam vacinação obrigatória <url>,23,sentiment,79,neutral
1050738209209106432,"Treino agora será fechado pra imprensa. Fla enfrenta o Flu neste sábado, às 17h, no Maracanã. Na coletiva que concedeu há pouco, Bandeira fez um pedido com relação ao trabalho do time: ""A única coisa que quero é que deixem o Flamengo em paz pra terminar o campeonato"" #colunadofla <url>",24,other_topic,85,other_topic
1050738209209106432,"Treino agora será fechado pra imprensa. Fla enfrenta o Flu neste sábado, às 17h, no Maracanã. Na coletiva que concedeu há pouco, Bandeira fez um pedido com relação ao trabalho do time: ""A única coisa que quero é que deixem o Flamengo em paz pra terminar o campeonato"" #colunadofla <url>",22,related,76,not_related
1051089313801363328,caminhada matinal e encontro esse face-off: uma febre amarela x um gremista não vacinado <url>,22,related,75,related
1051089313801363328,caminhada matinal e encontro esse face-off: uma febre amarela x um gremista não vacinado <url>,23,sentiment,79,neutral
1051094950639751170,VAMOS ENDIREITAR O BRASIL DIREITA SEGUE DIREITA 1️⃣7️⃣ GOTAS CONTRA CORRUPÇÃO 1• PASSO (RT) 🔄 2• PASSO (FV) ❤️   3• PASSO ME(SIGA) E A TODOS Q  FV(❤️) 1️⃣ SIGO TODOS DE VOLTA 7️⃣ 🇧🇷 DIA 28 É 17 🇧🇷 VACINAÇÃO CONTRA CORRUPÇÃO #EuApoioaLavaJato #EuVotoBolsonaro #ptnuncamais,22,related,75,related
1051118750307704832,"Porra do fla flu deve passar só na premier por ser aqui, ai sinceramente",24,other_topic,85,other_topic
1051118750307704832,"Porra do fla flu deve passar só na premier por ser aqui, ai sinceramente",22,related,76,not_related
1051144183984123904,@<user> O SUS deveria distribuir gratuitamente vacina para deixar de ser trouxa. Com renovação a cada certo tempo,22,related,75,related
1051222793717731200,No jogo do Fla x Flu eu só lembro da briga kkkkm,24,other_topic,85,other_topic
1051222793717731200,No jogo do Fla x Flu eu só lembro da briga kkkkm,22,related,76,not_related
1051614300748619520,Fui atrás de me encontrar e me perdi de novo..,24,other_topic,85,other_topic
1051614300748619520,Fui atrás de me encontrar e me perdi de novo..,22,related,76,not_related
1051669617213656960,"@<user> @<user> No mundo ideal vc está certo. Na prática temos:Corinthians 2005,Fla 2009,Flu 2010,Santos 2011,Palmeiras 2016,...Todos campeões brasileiros com treinador chegando durante a temporada. E nem parei pra pensar nos títulos de Copa do Brasil e Libertadores.",24,other_topic,85,other_topic
1051669617213656960,"@<user> @<user> No mundo ideal vc está certo. Na prática temos:Corinthians 2005,Fla 2009,Flu 2010,Santos 2011,Palmeiras 2016,...Todos campeões brasileiros com treinador chegando durante a temporada. E nem parei pra pensar nos títulos de Copa do Brasil e Libertadores.",22,related,76,not_related
1051676741087973379,Ta passando na Câmera Record sobre um técnico em TI que é muito conhecido na internet por fazer campanha contra vacinação (!!!!),22,related,75,related
1051676741087973379,Ta passando na Câmera Record sobre um técnico em TI que é muito conhecido na internet por fazer campanha contra vacinação (!!!!),23,sentiment,80,neutral
1051796050497982464,"@<user> @<user> Pode ter sido coincidência. Eu habitualmente faço quadro com algum desconforto (cefaleia, falta de apetite) nas primeiras 24h pós-vacina. Mas não tenho feito aqueles dias habituais de cama antes de me começar a vacinar. Obrigado, já ganhei o dia.",22,related,75,related
