id,text,question_id,question_tag,label_id,label_tag
1058840786723319808,"@<user> Mano Flu jogou bem, faltou o gol no primeiro tempo, segundo tempo Sornoza errando varios passes(pra mim, ele deveria ter sido poupado), Richard e Ibanez foram mal dms!! E outra, n é choro, mas td jg do Vasco tem um penalti a fvr deles(sei q foi penalti)",22,related,76,not_related
1058849810298617728,Sesc surtou perdendo um set pro Flu,24,other_topic,85,other_topic
1058849810298617728,Sesc surtou perdendo um set pro Flu,22,related,76,not_related
1058869548840112000,@<user> @<user> Houve pênalti para o Vasco assim como houve para o flu . Arbitragem falhou e falhou feio,24,other_topic,85,other_topic
1058869548840112000,@<user> @<user> Houve pênalti para o Vasco assim como houve para o flu . Arbitragem falhou e falhou feio,22,related,76,not_related
1059804407288733696,"só falta eu tomar a vacina e tirar xerox dos documentos p eu fazer a matrícula no educarte, a meu deus",22,related,75,related
1059804407288733696,"só falta eu tomar a vacina e tirar xerox dos documentos p eu fazer a matrícula no educarte, a meu deus",23,sentiment,79,neutral
1059815110187909120,#Análise: “Vivemos mesmo em tempos de cólera e num contexto em que a democracia não vacina ou impede a convivência com governos reacionários.” Leia na coluna desta semana de Lilia Schwarcz no Nexo.<url> #democracia #sistemaPolítico,22,related,75,not_related
1059823013686923264,"Alô Curitiba, Arena da baixada, já já estou chegando! Tudo pelo @<user> . Aonde o Flu jogar é pra lá que eu vou 🇭🇺🎶",24,other_topic,85,other_topic
1059823013686923264,"Alô Curitiba, Arena da baixada, já já estou chegando! Tudo pelo @<user> . Aonde o Flu jogar é pra lá que eu vou 🇭🇺🎶",22,related,76,not_related
1059867398902374400,Os 22 relacionados do Flu para a primeira partida da semifinal da Sul-Americana: <url>,24,other_topic,85,other_topic
1059867398902374400,Os 22 relacionados do Flu para a primeira partida da semifinal da Sul-Americana: <url>,22,related,76,not_related
1059898771709087744,Luciano retorna ao palco do seu primeiro gol pelo Flu como esperança ofensiva da equipe<url> <url>,24,other_topic,85,other_topic
1059898771709087744,Luciano retorna ao palco do seu primeiro gol pelo Flu como esperança ofensiva da equipe<url> <url>,22,related,76,not_related
1059979829095862272,@<user> @<user> @<user> Não senhor. Washington não estava no CAP no vice da Libertadores. Só no vice brasileiro. E foi campeão brasileiro no Flu.,24,other_topic,85,other_topic
1059979829095862272,@<user> @<user> @<user> Não senhor. Washington não estava no CAP no vice da Libertadores. Só no vice brasileiro. E foi campeão brasileiro no Flu.,22,related,76,not_related
1060165239466049536,Quem ainda não se vacinou contra a febre amarela e... <url>,22,related,77,related
1060165239466049536,Quem ainda não se vacinou contra a febre amarela e... <url>,23,sentiment,79,neutral
1060288919382572928,"Acho que nunca me senti tão perto da fluência em inglês , eu tô muito orgulhoso de mim mesmo aaaaaa",24,other_topic,85,other_topic
1060288919382572928,"Acho que nunca me senti tão perto da fluência em inglês , eu tô muito orgulhoso de mim mesmo aaaaaa",22,related,76,not_related
1060303988313202560,Dalyla vai me acompanhar amanhã no posto porque vou tomar vacina e tenho medo de agulha,22,related,75,related
1060303988313202560,Dalyla vai me acompanhar amanhã no posto porque vou tomar vacina e tenho medo de agulha,23,sentiment,80,negative
1060477061607972864,"O Richard do flu deve gostar muito de passar vergonha, pra perguntar em entrevista “Quem é maxi lopez?” Cara nunca ganhou nada na carreira e quer meter essa...",24,other_topic,85,other_topic
1060477061607972864,"O Richard do flu deve gostar muito de passar vergonha, pra perguntar em entrevista “Quem é maxi lopez?” Cara nunca ganhou nada na carreira e quer meter essa...",22,related,76,not_related
1060508176590749696,“Se não fosse o Júlio César o Flu teria tomado uma goleada do furacão”.Achei mesmo que aquele carinha de azul atrapalhou um bocado 😜,24,other_topic,85,other_topic
1060508176590749696,“Se não fosse o Júlio César o Flu teria tomado uma goleada do furacão”.Achei mesmo que aquele carinha de azul atrapalhou um bocado 😜,22,related,76,not_related
1060592511478046720,@<user> @<user> quando se tem titulos que o flu nunca vai ter que é internacionais oq é um brasileiro e uma libertadores kkkkkkkkkkkkkkkkkk,24,other_topic,85,other_topic
1060592511478046720,@<user> @<user> quando se tem titulos que o flu nunca vai ter que é internacionais oq é um brasileiro e uma libertadores kkkkkkkkkkkkkkkkkk,22,related,76,not_related
1061275353489072000,Meu cachorro sentiu que eu ia levar ele p vacinar e ta aqui fingindo q ta passando mal kkkkkkkkkkkkkkkkkk MUITO 7 ESSE ZAZU!!,22,related,75,related
1061664942913478528,Era só uma companhia p jogo do Flu,24,other_topic,85,other_topic
1061664942913478528,Era só uma companhia p jogo do Flu,22,related,76,not_related
1062125118812536832,Vitória da Chape é um tapa na cara dos que achavam que o Flu já tinha escapado do rebaixamento.... Nas últimas rodadas times lá de trás sempre surpreendem.,24,other_topic,85,other_topic
1062125118812536832,Vitória da Chape é um tapa na cara dos que achavam que o Flu já tinha escapado do rebaixamento.... Nas últimas rodadas times lá de trás sempre surpreendem.,22,related,76,not_related
1062301402830118656,Que Deus me de a benção de desmaiar antes de tomar a vacina pra eu nem sentir,22,related,75,related
1062301402830118656,Que Deus me de a benção de desmaiar antes de tomar a vacina pra eu nem sentir,23,sentiment,80,negative
1062331998755282944,"Fora a porrada de ração que vou comprar, vou comprar um estoque de remédio de vermes, que até meus cachorros estão precisando agora! Fora a vacina pras minhas gatas até poder castrar, pq elas já estão no cio, mdsssss meu salário inteiro vai só com eles esse mês, isso é certo! --'",22,related,75,related
1062886492194905856,"Contra o Santos a mesma coisa, faltas inexistentes e cartões só pro lado alvinegro",24,other_topic,85,other_topic
1062886492194905856,"Contra o Santos a mesma coisa, faltas inexistentes e cartões só pro lado alvinegro",22,related,76,not_related
1063061476766695424,@<user> E inacreditavel que assedio sexual ainda e assunto que cria polemica no Brasil. Qual e a proxima idiotice que eu vou ver pseudo-argumentos sobre? Mulheres devem votar? A terra e redonda? Vacina e coisa do demonio? Comer bosta e bom pra saude?,22,related,76,not_related
1064553331421573120,"@<user> Desses 7, o mais pequeno é o flu, sem clubismo. Não tem mundial, não tem libertadores, na verdade, nunca ganhou um título Internacional, todo ano briga pra não cair, já jogou a série C, rei do tapetão, não pagaram a série B. O flu já foi grande, hoje  em dia não passa de um Bangu",24,other_topic,85,other_topic
1064553331421573120,"@<user> Desses 7, o mais pequeno é o flu, sem clubismo. Não tem mundial, não tem libertadores, na verdade, nunca ganhou um título Internacional, todo ano briga pra não cair, já jogou a série C, rei do tapetão, não pagaram a série B. O flu já foi grande, hoje  em dia não passa de um Bangu",22,related,76,not_related
1064677163914444800,"@<user> @<user> @<user> @<user> interpretação de texto não é seu forte, vemos isso qdo vc posta qq sobre o @<user> . Duvido q 99% da torcida pensa q o time seja pior do q estão abaixo na tabela. Pior do q @<user> ? isso é q é surreal. Por fala em BOLHA : diz pra gente qdo vc DESENCANA do Abel.",24,other_topic,85,other_topic
1064677163914444800,"@<user> @<user> @<user> @<user> interpretação de texto não é seu forte, vemos isso qdo vc posta qq sobre o @<user> . Duvido q 99% da torcida pensa q o time seja pior do q estão abaixo na tabela. Pior do q @<user> ? isso é q é surreal. Por fala em BOLHA : diz pra gente qdo vc DESENCANA do Abel.",22,related,76,not_related
1064923306816667520,"minha mae ta tentando conquistar esse cachorro de rua há uns 4 meses +-ele tem MUITO medo de gente e é a primeira vez que ele chega tao pertoela tem fé que um dia vai conseguir pegar ele, vacinar e procurar um lar pra ele ❤️ <url>",22,related,75,related
1064933760242720768,"Por isso que sou a favor de prisão para pais que deixam de vacinar os filhos. Vc tem todo direto de ferrar a sua vida, mas não com a de uma criança. <url>",22,related,75,related
1064933760242720768,"Por isso que sou a favor de prisão para pais que deixam de vacinar os filhos. Vc tem todo direto de ferrar a sua vida, mas não com a de uma criança. <url>",23,sentiment,78,positive
1065323207731773440,"João Pedro sai da direita para a esquerda, vai fazendo fila e chuta no ângulo. Golaço do Flu. #trOTD #FluminenseXPalmeiras #CopaDoBrasilSub17",24,other_topic,85,other_topic
1065323207731773440,"João Pedro sai da direita para a esquerda, vai fazendo fila e chuta no ângulo. Golaço do Flu. #trOTD #FluminenseXPalmeiras #CopaDoBrasilSub17",22,related,76,not_related
1065668448544542720,"esses índios em específico vivem somente entre eles, e, não recebem ninguém, ainda mais por não terem n e n h u m a vacina, aí chega um metido à aventureiro, querendo explorar território, que, É INACESSÍVEL. desculpa, ele tava achando que ia ser a exceção à regra?",22,related,75,related
1065668448544542720,"esses índios em específico vivem somente entre eles, e, não recebem ninguém, ainda mais por não terem n e n h u m a vacina, aí chega um metido à aventureiro, querendo explorar território, que, É INACESSÍVEL. desculpa, ele tava achando que ia ser a exceção à regra?",23,sentiment,79,neutral
1065781913045147520,"@<user> @<user> @<user> Inter ganha do Flu e se caso o América vença o Bahia, na última rodada um dos dois se matam.",24,other_topic,85,other_topic
1065781913045147520,"@<user> @<user> @<user> Inter ganha do Flu e se caso o América vença o Bahia, na última rodada um dos dois se matam.",22,related,76,not_related
1065817411633512320,Fred curtindo comentários do torcedores do flu...Comentando e torcendo por jogadores do flu...Curtindo comentários que apoiem a torcida e falem mal da diretoria do flu ...Sera q e um sinal de que ele quer voltar? To me iludindo ja kkkk,24,other_topic,85,other_topic
1065817411633512320,Fred curtindo comentários do torcedores do flu...Comentando e torcendo por jogadores do flu...Curtindo comentários que apoiem a torcida e falem mal da diretoria do flu ...Sera q e um sinal de que ele quer voltar? To me iludindo ja kkkk,22,related,76,not_related
1066018487817117696,"Assista à segunda partida do Fla x Flu que decide o Estadual Sub 20 de 2018 e troque ideias com a gente nas redes sociais do <url>  @<user> venceu o primeiro jogo por 1 a 0. Até agora, 15m do primeiro tempo: 0 a 0.",24,other_topic,85,other_topic
1066018487817117696,"Assista à segunda partida do Fla x Flu que decide o Estadual Sub 20 de 2018 e troque ideias com a gente nas redes sociais do <url>  @<user> venceu o primeiro jogo por 1 a 0. Até agora, 15m do primeiro tempo: 0 a 0.",22,related,76,not_related
1066489667783135232,"Julinho é muito fofo. Pequeninho, doce, carinhoso, super bonzinho! Tem aprox.1 ano, castrado, vacinado e microchipado. É muito alegre e obediente. Está prontinho para adoção, à espera de alguém super especial!Vejam... <url>",22,related,75,related
1066763188648255360,"Na minha opinião esses quatro times (na imagem abaixo) lutam contra o rebaixamento. Três deles vão para a degola. Ceará, Vasco, Flu (42) e Corinthians (43) correm pequenos riscos. <url>",24,other_topic,85,other_topic
1066763188648255360,"Na minha opinião esses quatro times (na imagem abaixo) lutam contra o rebaixamento. Três deles vão para a degola. Ceará, Vasco, Flu (42) e Corinthians (43) correm pequenos riscos. <url>",22,related,76,not_related
1066786162243715072,"Agradeço por honrar essa camisa, por todos os títulos. Nunca serão apagados da memória de nós Corinthianos. Ídolos! ❤ <url>",24,other_topic,85,other_topic
1066786162243715072,"Agradeço por honrar essa camisa, por todos os títulos. Nunca serão apagados da memória de nós Corinthianos. Ídolos! ❤ <url>",22,related,76,not_related
1067049369847980032,@<user> Isso é uma VERGONHA!Essa moçada que suga as entranhas do Flu deveria ter vergonha de sair de casa.,24,other_topic,85,other_topic
1067049369847980032,@<user> Isso é uma VERGONHA!Essa moçada que suga as entranhas do Flu deveria ter vergonha de sair de casa.,22,related,76,not_related
1067108023146086400,Fluminense x Fortaleza (SE o flu n cair),24,other_topic,85,other_topic
1067108023146086400,Fluminense x Fortaleza (SE o flu n cair),22,related,76,not_related
1067135766327906432,@<user> D: Gilberto Flu E : Renê msm Z: Igor RabeloV : Souza ex Vasco M: Renato AugustoA: Pablo furacão,24,other_topic,85,other_topic
1067135766327906432,@<user> D: Gilberto Flu E : Renê msm Z: Igor RabeloV : Souza ex Vasco M: Renato AugustoA: Pablo furacão,22,related,76,not_related
1067143772226621440,Lógico que já considero muito provável nova derrota do nosso time que é a mescla ideal entre extrema ruindade com corpo mole.,24,other_topic,85,other_topic
1067143772226621440,Lógico que já considero muito provável nova derrota do nosso time que é a mescla ideal entre extrema ruindade com corpo mole.,22,related,76,not_related
1067198877730623488,Lanço o escudo do Flu na perna mês q vêm,24,other_topic,85,other_topic
1067198877730623488,Lanço o escudo do Flu na perna mês q vêm,22,related,76,not_related
1067429013470105600,"Comentei isso ontem, a CBF sabendo que ambos mandam seu jogos no Maracanã, não poderia deixar o mando de campo com eles na última rodada, era um ou outro.",24,other_topic,85,other_topic
1067429013470105600,"Comentei isso ontem, a CBF sabendo que ambos mandam seu jogos no Maracanã, não poderia deixar o mando de campo com eles na última rodada, era um ou outro.",22,related,76,not_related
1067442386354298880,"@<user> Domingo o jogo do Fla vai ser junto com o do Flu, vamos juntas ?!??!",24,other_topic,85,other_topic
1067442386354298880,"@<user> Domingo o jogo do Fla vai ser junto com o do Flu, vamos juntas ?!??!",22,related,76,not_related
1067576543310987264,Briga de pai e filho.. acho que flu ganha na justiça,24,other_topic,85,other_topic
1067576543310987264,Briga de pai e filho.. acho que flu ganha na justiça,22,related,76,not_related
1067614694909739008,ESTEJA O FLU ONDE ESTIVER..FICO CHAPADO! SEMPREEEE!TRÁS A CACHAÇA OU CERVEJA BEM GELADAAAA..VAMOS FLUMINENSE!!!! ATRÁS DO GOL A BANDA DESCONTROLADA..VAI PRA CIMA FLUMINENSE!! SUA TORCIDA ESTÁ LOUCA! ELA TE SEGUE A TODO LADO! .... E NÃO IMPORTA O RESULTADO... 🎶🇮🇹 #DiaDeFlu,24,other_topic,85,other_topic
1067614694909739008,ESTEJA O FLU ONDE ESTIVER..FICO CHAPADO! SEMPREEEE!TRÁS A CACHAÇA OU CERVEJA BEM GELADAAAA..VAMOS FLUMINENSE!!!! ATRÁS DO GOL A BANDA DESCONTROLADA..VAI PRA CIMA FLUMINENSE!! SUA TORCIDA ESTÁ LOUCA! ELA TE SEGUE A TODO LADO! .... E NÃO IMPORTA O RESULTADO... 🎶🇮🇹 #DiaDeFlu,22,related,76,not_related
1067786013534244864,fui tomar vacina e chorei antes mesmo de tomar kkkkkkkkk,22,related,75,related
1067786013534244864,fui tomar vacina e chorei antes mesmo de tomar kkkkkkkkk,23,sentiment,80,negative
1067913645965959168,Vou assistir jogo do Flu pra ver esse Richard novo jogador do Corinthians,24,other_topic,85,other_topic
1067913645965959168,Vou assistir jogo do Flu pra ver esse Richard novo jogador do Corinthians,22,related,76,not_related
1067946650902122368,"N merece msm, estava Fznd uma festa linda. Marcelo Oliveira manchando a história do flu",24,other_topic,85,other_topic
1067946650902122368,"N merece msm, estava Fznd uma festa linda. Marcelo Oliveira manchando a história do flu",22,related,76,not_related
1067947330924617600,"Time ridículo, sem sangue. Esse fdp do abad e a flu sócio tá fudendo meu Fluminense",24,other_topic,85,other_topic
1067947330924617600,"Time ridículo, sem sangue. Esse fdp do abad e a flu sócio tá fudendo meu Fluminense",22,related,76,not_related
1067953493628149632,"Um corintiano que não sabe nada de Fluminense vem opinar. Não sabe que o Flu está sendo destruído pela FLUSOCIO , uma quadrilha",24,other_topic,85,other_topic
1067953493628149632,"Um corintiano que não sabe nada de Fluminense vem opinar. Não sabe que o Flu está sendo destruído pela FLUSOCIO , uma quadrilha",22,related,76,not_related
1067973415867436928,Marcelo se destaca com duas assistências na classificação do Atlético-PR contra o Fluminense; as notas <url>,24,other_topic,85,other_topic
1067973415867436928,Marcelo se destaca com duas assistências na classificação do Atlético-PR contra o Fluminense; as notas <url>,22,related,76,not_related
1067990654213636096,"@<user> Jhonatan renovou com Marcílio dias,  não vem.. Juninho Tardelli que uns falaram foi pro Flu de Feira.",24,other_topic,85,other_topic
1067990654213636096,"@<user> Jhonatan renovou com Marcílio dias,  não vem.. Juninho Tardelli que uns falaram foi pro Flu de Feira.",22,related,76,not_related
1068119465261441024,Alô  diretoria. Vcs vão mesmo deixar Marcelo de treinador até domingo. Vai morrer abraçado junto com ele e não vai fazer nada.  Mande esse infeliz embora do flu hoje mesmo. O flu hoje tá precisando de um fato novo. Uma motivação  para mudar o cenário  que tá no flu hoje.,24,other_topic,85,other_topic
1068119465261441024,Alô  diretoria. Vcs vão mesmo deixar Marcelo de treinador até domingo. Vai morrer abraçado junto com ele e não vai fazer nada.  Mande esse infeliz embora do flu hoje mesmo. O flu hoje tá precisando de um fato novo. Uma motivação  para mudar o cenário  que tá no flu hoje.,22,related,76,not_related
1068221689467715584,"pra vasco e fluminense cairem juntos, eles tem que perder seus jogos, chape vencer, américa golear 4x0 no flu e o sport golear 4x0 no santos",24,other_topic,85,other_topic
1068221689467715584,"pra vasco e fluminense cairem juntos, eles tem que perder seus jogos, chape vencer, américa golear 4x0 no flu e o sport golear 4x0 no santos",22,related,76,not_related
1068317282345062400,"Ex-Flu, Wendel dá três assistências em vitória do Sporting na Liga Europa; Arsenal também triunfa | liga europa | Globoesporte <url>",24,other_topic,85,other_topic
1068317282345062400,"Ex-Flu, Wendel dá três assistências em vitória do Sporting na Liga Europa; Arsenal também triunfa | liga europa | Globoesporte <url>",22,related,76,not_related
1068415667869810560,"@<user> Ilan, eu acho que ele não precisa treinar o Flamengo pra se consolidar. Foi vencedor no FLU jogando futevôlei e quando se dedicou mais, ganhou 4 títulos em dois anos. Abraços!!!",24,other_topic,85,other_topic
1068415667869810560,"@<user> Ilan, eu acho que ele não precisa treinar o Flamengo pra se consolidar. Foi vencedor no FLU jogando futevôlei e quando se dedicou mais, ganhou 4 títulos em dois anos. Abraços!!!",22,related,76,not_related
1068466403320258432,"1984: Graças a ciência no futuro teremos carro voadores/cura pra doenças/descoberta de novos planetas2018: Ciência kkkkkkk que ciência? Não tomem vacina pq é uma conspiração pra eliminar os homens. A Terra é plana, eu posso provar!",22,related,75,related
1068606142241230720,"Torcedor do Flu tinha que ir no CT cobrar o Abad e a FluSócio, não os jogadores.",24,other_topic,85,other_topic
1068606142241230720,"Torcedor do Flu tinha que ir no CT cobrar o Abad e a FluSócio, não os jogadores.",22,related,76,not_related
1068947066297176064,"Redação do Enem: ""Manipulação do comportamento do usuário pelo controle de dados na internet""Redação da UFGD: ""Crescimento dos refugiados no mundo""Redação da Unigran: ""Depressão na infância e adolescência: causas e consequências"" ou ""Vacinação na sociedade""AMÉM ZÉLIA",22,related,75,related
1069186045483339520,"@<user> Sr. Presidente, vou relatar um problema que está havendo, minha filha de 5 meses precisava da segunda dose da vacina de Meningite C, gratuita em Posto de saúde, sendo esta, estava em falta e nunca chegava, por medo demos particular, quase 300 Reais. Sou de Mimm",22,related,75,related
1069186045483339520,"@<user> Sr. Presidente, vou relatar um problema que está havendo, minha filha de 5 meses precisava da segunda dose da vacina de Meningite C, gratuita em Posto de saúde, sendo esta, estava em falta e nunca chegava, por medo demos particular, quase 300 Reais. Sou de Mimm",23,sentiment,79,neutral
1069262232633176064,Melhor jogador: LombaArtilheiro: Nico LópezRevelação: IagoMelhor contratação: R. MoledoPior contratação: Roger Surpresa: PatrickDecepção: Pottker/AlvezMelhor jogo: Inter 3 x 1 são Paulo Gol mais bonito: Nico López (vs. Flu),24,other_topic,85,other_topic
1069262232633176064,Melhor jogador: LombaArtilheiro: Nico LópezRevelação: IagoMelhor contratação: R. MoledoPior contratação: Roger Surpresa: PatrickDecepção: Pottker/AlvezMelhor jogo: Inter 3 x 1 são Paulo Gol mais bonito: Nico López (vs. Flu),22,related,76,not_related
1069298547403747200,"@<user> @<user> @<user> @<user> A Rede globo é um canal de televisão, ela escolhe quem dá mais audiência. se você não entende isso não passa de um animalO Fluminense tem alguma tradição internacional por acaso? 0 titulos fora do bre quem pagou a lusa foi o proprio flu, o fla perdeu 4 pontos.",24,other_topic,85,other_topic
1069298547403747200,"@<user> @<user> @<user> @<user> A Rede globo é um canal de televisão, ela escolhe quem dá mais audiência. se você não entende isso não passa de um animalO Fluminense tem alguma tradição internacional por acaso? 0 titulos fora do bre quem pagou a lusa foi o proprio flu, o fla perdeu 4 pontos.",22,related,76,not_related
1069313421877936000,"Não podia perder esse pênalti, vai dar moral pro Flu",24,other_topic,85,other_topic
1069313421877936000,"Não podia perder esse pênalti, vai dar moral pro Flu",22,related,76,not_related
1069314509502844800,@<user> @<user> Pra mim não bateu pq fez história com Flu e não quis bater esse pênalti,24,other_topic,85,other_topic
1069314509502844800,@<user> @<user> Pra mim não bateu pq fez história com Flu e não quis bater esse pênalti,22,related,76,not_related
1069318400411951232,"Sem nada p fazer resolvi acompanhar esse Flu x AME, meu senhor que jogador horroroso esse Luan heim. Matou o time o 1 tempo inteiro, perdeu pênalti e gol cara a cara fora as faltas que mataram o ataque. Cruzes.",24,other_topic,85,other_topic
1069318400411951232,"Sem nada p fazer resolvi acompanhar esse Flu x AME, meu senhor que jogador horroroso esse Luan heim. Matou o time o 1 tempo inteiro, perdeu pênalti e gol cara a cara fora as faltas que mataram o ataque. Cruzes.",22,related,76,not_related
1069326705167339520,Se o @<user> rebaixar o fluminense hoje . Primeira camisa de 2019 será do coelho.  Pelo jeito não vai não 17' flu 1x0 América.,24,other_topic,85,other_topic
1069326705167339520,Se o @<user> rebaixar o fluminense hoje . Primeira camisa de 2019 será do coelho.  Pelo jeito não vai não 17' flu 1x0 América.,22,related,76,not_related
1069336651632205824,E assim fechamos 2018. Fora @<user> e @<user>,24,other_topic,85,other_topic
1069336651632205824,E assim fechamos 2018. Fora @<user> e @<user>,22,related,76,not_related
1069355542420836480,"De saída, Richard critica cobrança da torcida e celebra gol que salvou Flu <url> @<user>",24,other_topic,85,other_topic
1069355542420836480,"De saída, Richard critica cobrança da torcida e celebra gol que salvou Flu <url> @<user>",22,related,76,not_related
1069358915887013888,"Hj foi o jogo mais emocionante da minha vida, nunca chorei tanto na minha vd por causa do Flu, na hr da defesa do JC eu desabei, abracei geral, na hora do gol eu comemorei mt, no final do jogo eu ajoelhei e orei agradecendo mt a Deus por tudo que aconteceu hj, gratidão por tudo.",24,other_topic,85,other_topic
1069358915887013888,"Hj foi o jogo mais emocionante da minha vida, nunca chorei tanto na minha vd por causa do Flu, na hr da defesa do JC eu desabei, abracei geral, na hora do gol eu comemorei mt, no final do jogo eu ajoelhei e orei agradecendo mt a Deus por tudo que aconteceu hj, gratidão por tudo.",22,related,76,not_related
1069532057985040384,"Eu fico FULL PISTOLA com esse povo anti vacina porque tem doença que havia sido EXTERMINADA voltando, e os cara em vez de cagar pelo cu faz isso pela boca",22,related,75,related
1069532057985040384,"Eu fico FULL PISTOLA com esse povo anti vacina porque tem doença que havia sido EXTERMINADA voltando, e os cara em vez de cagar pelo cu faz isso pela boca",23,sentiment,78,positive
1069604899841863680,"@<user> @<user> @<user> injeta HIV atenuado em vc ppra seu corpo criar anticorpo meu jovem, ainda nao descobriram a vacina mas vai que vc consegue ""Atenuar""...",22,related,75,related
1069604899841863680,"@<user> @<user> @<user> injeta HIV atenuado em vc ppra seu corpo criar anticorpo meu jovem, ainda nao descobriram a vacina mas vai que vc consegue ""Atenuar""...",23,sentiment,79,neutral
1069659902103171072,"@<user> @<user> @<user> Vimos contra o sport e Flu na sula, ja seu querinho gringo, coleciona botis errados que quase sempre acabam em gols",24,other_topic,85,other_topic
1069659902103171072,"@<user> @<user> @<user> Vimos contra o sport e Flu na sula, ja seu querinho gringo, coleciona botis errados que quase sempre acabam em gols",22,related,76,not_related
1069668809580183680,"@<user> Passa muito pelo clube tbm , a estrutura do Palmeiras não se compara a do Flu , o palmeiras não é dependente da Crefisa",24,other_topic,85,other_topic
1069668809580183680,"@<user> Passa muito pelo clube tbm , a estrutura do Palmeiras não se compara a do Flu , o palmeiras não é dependente da Crefisa",22,related,76,not_related
1069959108294598528,Quando a ignorância sai das correntes de Facebook e começa a ameaçar a vida das pessoas.,24,other_topic,85,other_topic
1069959108294598528,Quando a ignorância sai das correntes de Facebook e começa a ameaçar a vida das pessoas.,22,related,76,not_related
1070411786783023232,Mais um que vai deixar o Flu mas que não irá deixar saudade alguma: El Primito Cabezas vai sair do Fluminense no final do ano. <url> <url>,24,other_topic,85,other_topic
1070411786783023232,Mais um que vai deixar o Flu mas que não irá deixar saudade alguma: El Primito Cabezas vai sair do Fluminense no final do ano. <url> <url>,22,related,76,not_related
1070495877930868736,Esse gol do Fabrício contra o flu... @<user> @<user> @<user> que momento...,24,other_topic,85,other_topic
1070495877930868736,Esse gol do Fabrício contra o flu... @<user> @<user> @<user> que momento...,22,related,76,not_related
1070975844288471040,"Então o anjo me mostrou o rio da água da vida que, claro como cristal, fluía do trono de Deus e do Cordeiro,(Apocalipse 22:1). <url>",24,other_topic,85,other_topic
1070975844288471040,"Então o anjo me mostrou o rio da água da vida que, claro como cristal, fluía do trono de Deus e do Cordeiro,(Apocalipse 22:1). <url>",22,related,76,not_related
1071051958457388928,16:00 final da copa do Brasil Fla x Flu vou tá como eu e minha cerveja kakakakaka,24,other_topic,85,other_topic
1071051958457388928,16:00 final da copa do Brasil Fla x Flu vou tá como eu e minha cerveja kakakakaka,22,related,76,not_related
1071395127216750592,"Corinthians busca meia para ajudar Jadson e tenta Sornoza, do Flu - #VaiCorinthians #Timao #Corinthians <url>",24,other_topic,85,other_topic
1071395127216750592,"Corinthians busca meia para ajudar Jadson e tenta Sornoza, do Flu - #VaiCorinthians #Timao #Corinthians <url>",22,related,76,not_related
1071449102204964864,"@<user> Leandro , sheik saiu do Flu pq ficou puto com as saídas de Muricy e Alcides. Pra mim ele nem deve ter cantado música nenhuma",24,other_topic,85,other_topic
1071449102204964864,"@<user> Leandro , sheik saiu do Flu pq ficou puto com as saídas de Muricy e Alcides. Pra mim ele nem deve ter cantado música nenhuma",22,related,76,not_related
1072126653747396608,Perdi as contas de quantas vacina da febre A. Eu já tomei em menos de 10 ano 🤦🏻‍♀️💆🏻‍♀️!,22,related,75,related
1072126653747396608,Perdi as contas de quantas vacina da febre A. Eu já tomei em menos de 10 ano 🤦🏻‍♀️💆🏻‍♀️!,23,sentiment,79,neutral
1072273414214352896,"povo se iludindo com a volta do wellington silva, o flu n tem condições de bancar o salario e o inter ja se movimentou pra comprá-lo.",24,other_topic,85,other_topic
1072273414214352896,"povo se iludindo com a volta do wellington silva, o flu n tem condições de bancar o salario e o inter ja se movimentou pra comprá-lo.",22,related,76,not_related
1072527231778463744,"@<user> Sim, problema é motivar jogador, Gerson por ex no Flu(se n me engano com o pp Abel) deixava mt a desejar nos jogos, jogava qnd queria. Tem jogador q msm motivado n corre, é dele, vício ou preguiça, sla!",24,other_topic,85,other_topic
1072527231778463744,"@<user> Sim, problema é motivar jogador, Gerson por ex no Flu(se n me engano com o pp Abel) deixava mt a desejar nos jogos, jogava qnd queria. Tem jogador q msm motivado n corre, é dele, vício ou preguiça, sla!",22,related,76,not_related
1072801115140431872,"A cultura de machão do futebol tá tão incrustada e é tão frágil que vários ""homens"" tão zuando o cara por ter uma posição e ter gosto. Isso ainda vai matar o futebol e depois vão questionar só",24,other_topic,85,other_topic
1072801115140431872,"A cultura de machão do futebol tá tão incrustada e é tão frágil que vários ""homens"" tão zuando o cara por ter uma posição e ter gosto. Isso ainda vai matar o futebol e depois vão questionar só",22,related,76,not_related
1073047348685783040,"Ajudou demais o Jr. ter perdido um pênalti no primeiro jogo da final, outro pênalti na prorrogação e mais dois pênaltis na decisão por pênalti!!! Incompetência TOTAL!!! Só faltou desistirem de jogar..",24,other_topic,85,other_topic
1073047348685783040,"Ajudou demais o Jr. ter perdido um pênalti no primeiro jogo da final, outro pênalti na prorrogação e mais dois pênaltis na decisão por pênalti!!! Incompetência TOTAL!!! Só faltou desistirem de jogar..",22,related,76,not_related
1073294807630577664,mães anti-vacina: *acredita na medicina alternativa e não vacina os filhos*virus do séc 19: <url>,22,related,75,related
1073294807630577664,mães anti-vacina: *acredita na medicina alternativa e não vacina os filhos*virus do séc 19: <url>,23,sentiment,79,neutral
1073355035352883200,"@<user> Já estamos contratando p o tal, piada o q estão fazendo com o Flu.",24,other_topic,85,other_topic
1073355035352883200,"@<user> Já estamos contratando p o tal, piada o q estão fazendo com o Flu.",22,related,76,not_related
